Date,LBMP,Zone
1/2/2024 12:00:00 PM,35.53,HUD VL
1/2/2024 12:00:00 PM,36.2,LONGIL
1/2/2024 12:00:00 PM,35.28,MHK VL
1/2/2024 12:00:00 PM,35.8,MILLWD
1/2/2024 12:00:00 PM,35.6,N.Y.C.
1/2/2024 12:00:00 PM,34.94,NORTH
1/2/2024 12:00:00 PM,35.17,NPX
1/2/2024 12:00:00 PM,31.26,O H
1/2/2024 12:00:00 PM,32.4,PJM
1/2/2024 12:00:00 PM,32.42,WEST
1/2/2024 1:00:00 PM,37.86,CAPITL
1/2/2024 1:00:00 PM,36.07,CENTRL
1/2/2024 1:00:00 PM,38.59,DUNWOD
1/2/2024 1:00:00 PM,34.83,GENESE
1/2/2024 1:00:00 PM,36.84,H Q
1/2/2024 1:00:00 PM,38.19,HUD VL
1/2/2024 1:00:00 PM,38.94,LONGIL
1/2/2024 1:00:00 PM,37.65,MHK VL
1/2/2024 1:00:00 PM,38.49,MILLWD
1/2/2024 1:00:00 PM,61.32,N.Y.C.
1/2/2024 1:00:00 PM,37.5,NORTH
1/2/2024 1:00:00 PM,37.83,NPX
1/2/2024 1:00:00 PM,32.99,O H
1/2/2024 1:00:00 PM,35.1,PJM
1/2/2024 1:00:00 PM,34.24,WEST
1/2/2024 2:00:00 PM,35.04,CAPITL
1/2/2024 2:00:00 PM,33.28,CENTRL
1/2/2024 2:00:00 PM,35.68,DUNWOD
1/2/2024 2:00:00 PM,31.93,GENESE
1/2/2024 2:00:00 PM,33.99,H Q
1/2/2024 2:00:00 PM,35.35,HUD VL
1/2/2024 2:00:00 PM,36.02,LONGIL
1/2/2024 2:00:00 PM,34.7,MHK VL
1/2/2024 2:00:00 PM,35.58,MILLWD
1/2/2024 2:00:00 PM,35.57,N.Y.C.
1/2/2024 2:00:00 PM,34.6,NORTH
1/2/2024 2:00:00 PM,34.97,NPX
1/2/2024 2:00:00 PM,30.17,O H
1/2/2024 2:00:00 PM,32.42,PJM
1/2/2024 2:00:00 PM,31.35,WEST
1/2/2024 3:00:00 PM,37.76,CAPITL
1/2/2024 3:00:00 PM,35.73,CENTRL
1/2/2024 3:00:00 PM,38.42,DUNWOD
1/2/2024 3:00:00 PM,34.31,GENESE
1/2/2024 3:00:00 PM,36.53,H Q
1/2/2024 3:00:00 PM,38.05,HUD VL
1/2/2024 3:00:00 PM,39.07,LONGIL
1/2/2024 3:00:00 PM,37.43,MHK VL
1/2/2024 3:00:00 PM,38.31,MILLWD
1/2/2024 3:00:00 PM,51.02,N.Y.C.
1/2/2024 3:00:00 PM,37.18,NORTH
1/2/2024 3:00:00 PM,37.61,NPX
1/2/2024 3:00:00 PM,32.35,O H
1/2/2024 3:00:00 PM,34.7,PJM
1/2/2024 3:00:00 PM,33.59,WEST
1/2/2024 4:00:00 PM,38.69,CAPITL
1/2/2024 4:00:00 PM,36.45,CENTRL
1/2/2024 4:00:00 PM,39.24,DUNWOD
1/2/2024 4:00:00 PM,34.83,GENESE
1/2/2024 4:00:00 PM,37.35,H Q
1/2/2024 4:00:00 PM,38.91,HUD VL
1/2/2024 4:00:00 PM,39.87,LONGIL
1/2/2024 4:00:00 PM,38.39,MHK VL
1/2/2024 4:00:00 PM,39.13,MILLWD
1/2/2024 4:00:00 PM,119.9,N.Y.C.
1/2/2024 4:00:00 PM,38.1,NORTH
1/2/2024 4:00:00 PM,38.43,NPX
1/2/2024 4:00:00 PM,32.67,O H
1/2/2024 4:00:00 PM,35.27,PJM
1/2/2024 4:00:00 PM,34,WEST
1/2/2024 5:00:00 PM,46.71,CAPITL
1/2/2024 5:00:00 PM,43.99,CENTRL
1/2/2024 5:00:00 PM,47.47,DUNWOD
1/2/2024 5:00:00 PM,42.06,GENESE
1/2/2024 5:00:00 PM,44.74,H Q
1/2/2024 5:00:00 PM,47.11,HUD VL
1/2/2024 5:00:00 PM,48.41,LONGIL
1/2/2024 5:00:00 PM,46.35,MHK VL
1/2/2024 5:00:00 PM,47.38,MILLWD
1/2/2024 5:00:00 PM,70.84,N.Y.C.
1/2/2024 5:00:00 PM,45.59,NORTH
1/2/2024 5:00:00 PM,46.44,NPX
1/2/2024 5:00:00 PM,38.43,O H
1/2/2024 5:00:00 PM,42.27,PJM
1/2/2024 5:00:00 PM,40.95,WEST
1/2/2024 6:00:00 PM,52.04,CAPITL
1/2/2024 6:00:00 PM,48.99,CENTRL
1/2/2024 6:00:00 PM,52.94,DUNWOD
1/2/2024 6:00:00 PM,46.76,GENESE
1/2/2024 6:00:00 PM,49.95,H Q
1/2/2024 6:00:00 PM,52.59,HUD VL
1/2/2024 6:00:00 PM,54.04,LONGIL
1/2/2024 6:00:00 PM,51.59,MHK VL
1/2/2024 6:00:00 PM,52.84,MILLWD
1/2/2024 6:00:00 PM,59.98,N.Y.C.
1/2/2024 6:00:00 PM,51.04,NORTH
1/2/2024 6:00:00 PM,51.8,NPX
1/2/2024 6:00:00 PM,43.68,O H
1/2/2024 6:00:00 PM,48.59,PJM
1/2/2024 6:00:00 PM,45.37,WEST
1/2/2024 7:00:00 PM,46.86,CAPITL
1/2/2024 7:00:00 PM,44.41,CENTRL
1/2/2024 7:00:00 PM,47.62,DUNWOD
1/2/2024 7:00:00 PM,41.84,GENESE
1/2/2024 7:00:00 PM,45.02,H Q
1/2/2024 7:00:00 PM,47.35,HUD VL
1/2/2024 7:00:00 PM,48.61,LONGIL
1/2/2024 7:00:00 PM,46.18,MHK VL
1/2/2024 7:00:00 PM,47.58,MILLWD
1/2/2024 7:00:00 PM,47.45,N.Y.C.
1/2/2024 7:00:00 PM,45.96,NORTH
1/2/2024 7:00:00 PM,46.68,NPX
1/2/2024 7:00:00 PM,37.95,O H
1/2/2024 7:00:00 PM,43.13,PJM
1/2/2024 7:00:00 PM,39.02,WEST
1/2/2024 8:00:00 PM,42.96,CAPITL
1/2/2024 8:00:00 PM,40.33,CENTRL
1/2/2024 8:00:00 PM,43.7,DUNWOD
1/2/2024 8:00:00 PM,38.4,GENESE
1/2/2024 8:00:00 PM,41.12,H Q
1/2/2024 8:00:00 PM,43.42,HUD VL
1/2/2024 8:00:00 PM,44.65,LONGIL
1/2/2024 8:00:00 PM,42.26,MHK VL
1/2/2024 8:00:00 PM,43.66,MILLWD
1/2/2024 8:00:00 PM,43.68,N.Y.C.
1/2/2024 8:00:00 PM,41.74,NORTH
1/2/2024 8:00:00 PM,42.88,NPX
1/2/2024 8:00:00 PM,35.99,O H
1/2/2024 8:00:00 PM,40.29,PJM
1/2/2024 8:00:00 PM,37.34,WEST
1/2/2024 9:00:00 PM,37.78,CAPITL
1/2/2024 9:00:00 PM,35.39,CENTRL
1/2/2024 9:00:00 PM,38.5,DUNWOD
1/2/2024 9:00:00 PM,33.77,GENESE
1/2/2024 9:00:00 PM,36.11,H Q
1/2/2024 9:00:00 PM,38.25,HUD VL
1/2/2024 9:00:00 PM,182.7,LONGIL
1/2/2024 9:00:00 PM,37.09,MHK VL
1/2/2024 9:00:00 PM,38.43,MILLWD
1/2/2024 9:00:00 PM,38.66,N.Y.C.
1/2/2024 9:00:00 PM,36.57,NORTH
1/2/2024 9:00:00 PM,37.71,NPX
1/2/2024 9:00:00 PM,31.6,O H
1/2/2024 9:00:00 PM,35.73,PJM
1/2/2024 9:00:00 PM,32.72,WEST
1/2/2024 10:00:00 PM,36.98,CAPITL
1/2/2024 10:00:00 PM,34.79,CENTRL
1/2/2024 10:00:00 PM,37.69,DUNWOD
1/2/2024 10:00:00 PM,33.26,GENESE
1/2/2024 10:00:00 PM,35.49,H Q
1/2/2024 10:00:00 PM,37.44,HUD VL
1/2/2024 10:00:00 PM,38.5,LONGIL
1/2/2024 10:00:00 PM,36.34,MHK VL
1/2/2024 10:00:00 PM,37.62,MILLWD
1/2/2024 10:00:00 PM,37.86,N.Y.C.
1/2/2024 10:00:00 PM,35.95,NORTH
1/2/2024 10:00:00 PM,36.97,NPX
1/2/2024 10:00:00 PM,31.42,O H
1/2/2024 10:00:00 PM,35.2,PJM
1/2/2024 10:00:00 PM,32.45,WEST
1/2/2024 11:00:00 PM,33.64,CAPITL
1/2/2024 11:00:00 PM,31.74,CENTRL
1/2/2024 11:00:00 PM,34.22,DUNWOD
1/2/2024 11:00:00 PM,30.29,GENESE
1/2/2024 11:00:00 PM,32.35,H Q
1/2/2024 11:00:00 PM,33.99,HUD VL
1/2/2024 11:00:00 PM,34.9,LONGIL
1/2/2024 11:00:00 PM,33.1,MHK VL
1/2/2024 11:00:00 PM,34.15,MILLWD
1/2/2024 11:00:00 PM,35.61,N.Y.C.
1/2/2024 11:00:00 PM,32.8,NORTH
1/2/2024 11:00:00 PM,35.14,NPX
1/2/2024 11:00:00 PM,28.69,O H
1/2/2024 11:00:00 PM,32.04,PJM
1/2/2024 11:00:00 PM,29.58,WEST
1/3/2024 12:00:00 AM,37.52,CAPITL
1/3/2024 12:00:00 AM,35.32,CENTRL
1/3/2024 12:00:00 AM,37.85,DUNWOD
1/3/2024 12:00:00 AM,33.97,GENESE
1/3/2024 12:00:00 AM,36.55,H Q
1/3/2024 12:00:00 AM,37.67,HUD VL
1/3/2024 12:00:00 AM,38.25,LONGIL
1/3/2024 12:00:00 AM,36.91,MHK VL
1/3/2024 12:00:00 AM,37.81,MILLWD
1/3/2024 12:00:00 AM,37.96,N.Y.C.
1/3/2024 12:00:00 AM,37.34,NORTH
1/3/2024 12:00:00 AM,41.45,NPX
1/3/2024 12:00:00 AM,32.38,O H
1/3/2024 12:00:00 AM,35.35,PJM
1/3/2024 12:00:00 AM,33.25,WEST
1/3/2024 1:00:00 AM,35.17,CAPITL
1/3/2024 1:00:00 AM,33.04,CENTRL
1/3/2024 1:00:00 AM,35.55,DUNWOD
1/3/2024 1:00:00 AM,31.78,GENESE
1/3/2024 1:00:00 AM,34.22,H Q
1/3/2024 1:00:00 AM,35.38,HUD VL
1/3/2024 1:00:00 AM,35.96,LONGIL
1/3/2024 1:00:00 AM,34.69,MHK VL
1/3/2024 1:00:00 AM,35.52,MILLWD
1/3/2024 1:00:00 AM,35.65,N.Y.C.
1/3/2024 1:00:00 AM,34.84,NORTH
1/3/2024 1:00:00 AM,35.27,NPX
1/3/2024 1:00:00 AM,30.35,O H
1/3/2024 1:00:00 AM,33.17,PJM
1/3/2024 1:00:00 AM,31.17,WEST
1/3/2024 2:00:00 AM,32.98,CAPITL
1/3/2024 2:00:00 AM,31.22,CENTRL
1/3/2024 2:00:00 AM,33.36,DUNWOD
1/3/2024 2:00:00 AM,29.95,GENESE
1/3/2024 2:00:00 AM,32.15,H Q
1/3/2024 2:00:00 AM,33.2,HUD VL
1/3/2024 2:00:00 AM,34.12,LONGIL
1/3/2024 2:00:00 AM,32.66,MHK VL
1/3/2024 2:00:00 AM,33.33,MILLWD
1/3/2024 2:00:00 AM,33.45,N.Y.C.
1/3/2024 2:00:00 AM,32.72,NORTH
1/3/2024 2:00:00 AM,33.04,NPX
1/3/2024 2:00:00 AM,28.68,O H
1/3/2024 2:00:00 AM,31.29,PJM
1/3/2024 2:00:00 AM,29.57,WEST
1/3/2024 3:00:00 AM,36.21,CAPITL
1/3/2024 3:00:00 AM,34.4,CENTRL
1/3/2024 3:00:00 AM,36.53,DUNWOD
1/3/2024 3:00:00 AM,33.17,GENESE
1/3/2024 3:00:00 AM,35.34,H Q
1/3/2024 3:00:00 AM,36.39,HUD VL
1/3/2024 3:00:00 AM,37.23,LONGIL
1/3/2024 3:00:00 AM,35.94,MHK VL
1/3/2024 3:00:00 AM,36.53,MILLWD
1/3/2024 3:00:00 AM,36.64,N.Y.C.
1/3/2024 3:00:00 AM,35.98,NORTH
1/3/2024 3:00:00 AM,36.25,NPX
1/3/2024 3:00:00 AM,31.88,O H
1/3/2024 3:00:00 AM,34.5,PJM
1/3/2024 3:00:00 AM,32.89,WEST
1/3/2024 4:00:00 AM,37.21,CAPITL
1/3/2024 4:00:00 AM,35.48,CENTRL
1/3/2024 4:00:00 AM,37.42,DUNWOD
1/3/2024 4:00:00 AM,34.32,GENESE
1/3/2024 4:00:00 AM,36.38,H Q
1/3/2024 4:00:00 AM,37.32,HUD VL
1/3/2024 4:00:00 AM,37.99,LONGIL
1/3/2024 4:00:00 AM,36.99,MHK VL
1/3/2024 4:00:00 AM,37.39,MILLWD
1/3/2024 4:00:00 AM,37.5,N.Y.C.
1/3/2024 4:00:00 AM,36.99,NORTH
1/3/2024 4:00:00 AM,37.18,NPX
1/3/2024 4:00:00 AM,33.13,O H
1/3/2024 4:00:00 AM,35.48,PJM
1/3/2024 4:00:00 AM,34.14,WEST
1/3/2024 5:00:00 AM,37.56,CAPITL
1/3/2024 5:00:00 AM,35.68,CENTRL
1/3/2024 5:00:00 AM,37.78,DUNWOD
1/3/2024 5:00:00 AM,34.66,GENESE
1/3/2024 5:00:00 AM,36.58,H Q
1/3/2024 5:00:00 AM,37.67,HUD VL
1/3/2024 5:00:00 AM,38.32,LONGIL
1/3/2024 5:00:00 AM,37.24,MHK VL
1/3/2024 5:00:00 AM,37.78,MILLWD
1/3/2024 5:00:00 AM,37.89,N.Y.C.
1/3/2024 5:00:00 AM,37.17,NORTH
1/3/2024 5:00:00 AM,37.56,NPX
1/3/2024 5:00:00 AM,33.5,O H
1/3/2024 5:00:00 AM,35.82,PJM
1/3/2024 5:00:00 AM,34.55,WEST
1/3/2024 6:00:00 AM,49.81,CAPITL
1/3/2024 6:00:00 AM,47.17,CENTRL
1/3/2024 6:00:00 AM,50.72,DUNWOD
1/3/2024 6:00:00 AM,45.23,GENESE
1/3/2024 6:00:00 AM,48.37,H Q
1/3/2024 6:00:00 AM,50.43,HUD VL
1/3/2024 6:00:00 AM,51.96,LONGIL
1/3/2024 6:00:00 AM,49.56,MHK VL
1/3/2024 6:00:00 AM,50.67,MILLWD
1/3/2024 6:00:00 AM,50.91,N.Y.C.
1/3/2024 6:00:00 AM,49.14,NORTH
1/3/2024 6:00:00 AM,49.56,NPX
1/3/2024 6:00:00 AM,43.07,O H
1/3/2024 6:00:00 AM,47.26,PJM
1/3/2024 6:00:00 AM,44.61,WEST
1/3/2024 7:00:00 AM,38.65,CAPITL
1/3/2024 7:00:00 AM,36.53,CENTRL
1/3/2024 7:00:00 AM,39.51,DUNWOD
1/3/2024 7:00:00 AM,34.97,GENESE
1/3/2024 7:00:00 AM,37.27,H Q
1/3/2024 7:00:00 AM,39.24,HUD VL
1/3/2024 7:00:00 AM,40.33,LONGIL
1/3/2024 7:00:00 AM,38.51,MHK VL
1/3/2024 7:00:00 AM,39.43,MILLWD
1/3/2024 7:00:00 AM,39.77,N.Y.C.
1/3/2024 7:00:00 AM,37.75,NORTH
1/3/2024 7:00:00 AM,38.62,NPX
1/3/2024 7:00:00 AM,33.04,O H
1/3/2024 7:00:00 AM,36.61,PJM
1/3/2024 7:00:00 AM,34.26,WEST
1/3/2024 8:00:00 AM,71.8,CAPITL
1/3/2024 8:00:00 AM,67.4,CENTRL
1/3/2024 8:00:00 AM,72.98,DUNWOD
1/3/2024 8:00:00 AM,63.89,GENESE
1/3/2024 8:00:00 AM,69.5,H Q
1/3/2024 8:00:00 AM,72.49,HUD VL
1/3/2024 8:00:00 AM,74.83,LONGIL
1/3/2024 8:00:00 AM,71.38,MHK VL
1/3/2024 8:00:00 AM,72.9,MILLWD
1/3/2024 8:00:00 AM,73.33,N.Y.C.
1/3/2024 8:00:00 AM,70.66,NORTH
1/3/2024 8:00:00 AM,71.66,NPX
1/3/2024 8:00:00 AM,59.63,O H
1/3/2024 8:00:00 AM,66.99,PJM
1/3/2024 8:00:00 AM,62.04,WEST
1/3/2024 9:00:00 AM,62.76,CAPITL
1/3/2024 9:00:00 AM,59.14,CENTRL
1/3/2024 9:00:00 AM,63.76,DUNWOD
1/3/2024 9:00:00 AM,56.54,GENESE
1/3/2024 9:00:00 AM,60.99,H Q
1/3/2024 9:00:00 AM,63.34,HUD VL
1/3/2024 9:00:00 AM,64.86,LONGIL
1/3/2024 9:00:00 AM,62.57,MHK VL
1/3/2024 9:00:00 AM,63.65,MILLWD
1/3/2024 9:00:00 AM,64.14,N.Y.C.
1/3/2024 9:00:00 AM,62.14,NORTH
1/3/2024 9:00:00 AM,62.56,NPX
1/3/2024 9:00:00 AM,53.1,O H
1/3/2024 9:00:00 AM,58.95,PJM
1/3/2024 9:00:00 AM,55.16,WEST
1/3/2024 10:00:00 AM,42.71,CAPITL
1/3/2024 10:00:00 AM,40.44,CENTRL
1/3/2024 10:00:00 AM,43.24,DUNWOD
1/3/2024 10:00:00 AM,38.63,GENESE
1/3/2024 10:00:00 AM,41.64,H Q
1/3/2024 10:00:00 AM,42.91,HUD VL
1/3/2024 10:00:00 AM,43.74,LONGIL
1/3/2024 10:00:00 AM,42.66,MHK VL
1/3/2024 10:00:00 AM,43.16,MILLWD
1/3/2024 10:00:00 AM,43.53,N.Y.C.
1/3/2024 10:00:00 AM,42.58,NORTH
1/3/2024 10:00:00 AM,42.5,NPX
1/3/2024 10:00:00 AM,36.32,O H
1/3/2024 10:00:00 AM,40.19,PJM
1/3/2024 10:00:00 AM,37.81,WEST
1/3/2024 11:00:00 AM,40.31,CAPITL
1/3/2024 11:00:00 AM,38.37,CENTRL
1/3/2024 11:00:00 AM,40.86,DUNWOD
1/3/2024 11:00:00 AM,37.11,GENESE
1/3/2024 11:00:00 AM,39.49,H Q
1/3/2024 11:00:00 AM,40.55,HUD VL
1/3/2024 11:00:00 AM,41.26,LONGIL
1/3/2024 11:00:00 AM,40.39,MHK VL
1/3/2024 11:00:00 AM,40.74,MILLWD
1/3/2024 11:00:00 AM,55.62,N.Y.C.
1/3/2024 11:00:00 AM,40.43,NORTH
1/3/2024 11:00:00 AM,40.08,NPX
1/3/2024 11:00:00 AM,35.23,O H
1/3/2024 11:00:00 AM,38.25,PJM
1/3/2024 11:00:00 AM,36.61,WEST
1/3/2024 12:00:00 PM,40.7,CAPITL
1/3/2024 12:00:00 PM,38.66,CENTRL
1/3/2024 12:00:00 PM,41.14,DUNWOD
1/3/2024 12:00:00 PM,37.16,GENESE
1/3/2024 12:00:00 PM,39.8,H Q
1/3/2024 12:00:00 PM,40.82,HUD VL
1/3/2024 12:00:00 PM,41.38,LONGIL
1/3/2024 12:00:00 PM,40.7,MHK VL
1/3/2024 12:00:00 PM,41.02,MILLWD
1/3/2024 12:00:00 PM,41.45,N.Y.C.
1/3/2024 12:00:00 PM,40.78,NORTH
1/3/2024 12:00:00 PM,40.47,NPX
1/3/2024 12:00:00 PM,35.16,O H
1/3/2024 12:00:00 PM,38.38,PJM
1/3/2024 12:00:00 PM,36.57,WEST
1/3/2024 1:00:00 PM,36.01,CAPITL
1/3/2024 1:00:00 PM,34.01,CENTRL
1/3/2024 1:00:00 PM,36.26,DUNWOD
1/3/2024 1:00:00 PM,32.61,GENESE
1/3/2024 1:00:00 PM,35.12,H Q
1/3/2024 1:00:00 PM,35.98,HUD VL
1/3/2024 1:00:00 PM,36.53,LONGIL
1/3/2024 1:00:00 PM,35.84,MHK VL
1/3/2024 1:00:00 PM,36.19,MILLWD
1/3/2024 1:00:00 PM,49.84,N.Y.C.
1/3/2024 1:00:00 PM,35.95,NORTH
1/3/2024 1:00:00 PM,35.83,NPX
1/3/2024 1:00:00 PM,30.71,O H
1/3/2024 1:00:00 PM,33.65,PJM
1/3/2024 1:00:00 PM,31.92,WEST
1/3/2024 2:00:00 PM,46.53,CAPITL
1/3/2024 2:00:00 PM,43.89,CENTRL
1/3/2024 2:00:00 PM,47.02,DUNWOD
1/3/2024 2:00:00 PM,41.87,GENESE
1/3/2024 2:00:00 PM,45.14,H Q
1/3/2024 2:00:00 PM,46.67,HUD VL
1/3/2024 2:00:00 PM,47.52,LONGIL
1/3/2024 2:00:00 PM,46.31,MHK VL
1/3/2024 2:00:00 PM,46.93,MILLWD
1/3/2024 2:00:00 PM,60.82,N.Y.C.
1/3/2024 2:00:00 PM,46.05,NORTH
1/3/2024 2:00:00 PM,46.4,NPX
1/3/2024 2:00:00 PM,39.35,O H
1/3/2024 2:00:00 PM,43.54,PJM
1/3/2024 2:00:00 PM,40.96,WEST
1/3/2024 3:00:00 PM,37.79,CAPITL
1/3/2024 3:00:00 PM,35.82,CENTRL
1/3/2024 3:00:00 PM,38.26,DUNWOD
1/3/2024 3:00:00 PM,34.08,GENESE
1/3/2024 3:00:00 PM,36.7,H Q
1/3/2024 3:00:00 PM,37.93,HUD VL
1/3/2024 3:00:00 PM,39.03,LONGIL
1/3/2024 3:00:00 PM,37.61,MHK VL
1/3/2024 3:00:00 PM,38.15,MILLWD
1/3/2024 3:00:00 PM,38.48,N.Y.C.
1/3/2024 3:00:00 PM,37.5,NORTH
1/3/2024 3:00:00 PM,35.72,NPX
1/3/2024 3:00:00 PM,31.97,O H
1/3/2024 3:00:00 PM,35.42,PJM
1/3/2024 3:00:00 PM,33.39,WEST
1/3/2024 4:00:00 PM,44.68,CAPITL
1/3/2024 4:00:00 PM,42.32,CENTRL
1/3/2024 4:00:00 PM,45.1,DUNWOD
1/3/2024 4:00:00 PM,40.27,GENESE
1/3/2024 4:00:00 PM,45.35,H Q
1/3/2024 4:00:00 PM,44.76,HUD VL
1/3/2024 4:00:00 PM,45.69,LONGIL
1/3/2024 4:00:00 PM,44.42,MHK VL
1/3/2024 4:00:00 PM,44.98,MILLWD
1/3/2024 4:00:00 PM,45.31,N.Y.C.
1/3/2024 4:00:00 PM,44.21,NORTH
1/3/2024 4:00:00 PM,46.41,NPX
1/3/2024 4:00:00 PM,37.83,O H
1/3/2024 4:00:00 PM,44.01,PJM
1/3/2024 4:00:00 PM,39.5,WEST
1/3/2024 5:00:00 PM,38.87,CAPITL
1/3/2024 5:00:00 PM,36.75,CENTRL
1/3/2024 5:00:00 PM,39.58,DUNWOD
1/3/2024 5:00:00 PM,35.22,GENESE
1/3/2024 5:00:00 PM,37.49,H Q
1/3/2024 5:00:00 PM,39.28,HUD VL
1/3/2024 5:00:00 PM,40.13,LONGIL
1/3/2024 5:00:00 PM,38.73,MHK VL
1/3/2024 5:00:00 PM,39.46,MILLWD
1/3/2024 5:00:00 PM,39.84,N.Y.C.
1/3/2024 5:00:00 PM,38.05,NORTH
1/3/2024 5:00:00 PM,38.6,NPX
1/3/2024 5:00:00 PM,33.03,O H
1/3/2024 5:00:00 PM,36.56,PJM
1/3/2024 5:00:00 PM,34.33,WEST
1/3/2024 6:00:00 PM,39.21,CAPITL
1/3/2024 6:00:00 PM,37.02,CENTRL
1/3/2024 6:00:00 PM,39.85,DUNWOD
1/3/2024 6:00:00 PM,35.28,GENESE
1/3/2024 6:00:00 PM,38.01,H Q
1/3/2024 6:00:00 PM,39.58,HUD VL
1/3/2024 6:00:00 PM,40.64,LONGIL
1/3/2024 6:00:00 PM,39.02,MHK VL
1/3/2024 6:00:00 PM,39.78,MILLWD
1/3/2024 6:00:00 PM,40.04,N.Y.C.
1/3/2024 6:00:00 PM,38.76,NORTH
1/3/2024 6:00:00 PM,38.87,NPX
1/3/2024 6:00:00 PM,32.97,O H
1/3/2024 6:00:00 PM,36.71,PJM
1/3/2024 6:00:00 PM,34.33,WEST
1/3/2024 7:00:00 PM,33.72,CAPITL
1/3/2024 7:00:00 PM,31.77,CENTRL
1/3/2024 7:00:00 PM,34.39,DUNWOD
1/3/2024 7:00:00 PM,30.17,GENESE
1/3/2024 7:00:00 PM,32.58,H Q
1/3/2024 7:00:00 PM,34.14,HUD VL
1/3/2024 7:00:00 PM,35.21,LONGIL
1/3/2024 7:00:00 PM,33.49,MHK VL
1/3/2024 7:00:00 PM,34.33,MILLWD
1/3/2024 7:00:00 PM,34.56,N.Y.C.
1/3/2024 7:00:00 PM,33.22,NORTH
1/3/2024 7:00:00 PM,33.52,NPX
1/3/2024 7:00:00 PM,28.13,O H
1/3/2024 7:00:00 PM,31.57,PJM
1/3/2024 7:00:00 PM,29.29,WEST
1/3/2024 8:00:00 PM,54.34,CAPITL
1/3/2024 8:00:00 PM,51.2,CENTRL
1/3/2024 8:00:00 PM,55.43,DUNWOD
1/3/2024 8:00:00 PM,49.01,GENESE
1/3/2024 8:00:00 PM,52.57,H Q
1/3/2024 8:00:00 PM,54.96,HUD VL
1/3/2024 8:00:00 PM,56.69,LONGIL
1/3/2024 8:00:00 PM,53.92,MHK VL
1/3/2024 8:00:00 PM,55.28,MILLWD
1/3/2024 8:00:00 PM,88.88,N.Y.C.
1/3/2024 8:00:00 PM,53.61,NORTH
1/3/2024 8:00:00 PM,54.02,NPX
1/3/2024 8:00:00 PM,46.09,O H
1/3/2024 8:00:00 PM,51.1,PJM
1/3/2024 8:00:00 PM,47.86,WEST
1/3/2024 9:00:00 PM,42.59,CAPITL
1/3/2024 9:00:00 PM,39.92,CENTRL
1/3/2024 9:00:00 PM,43.32,DUNWOD
1/3/2024 9:00:00 PM,37.84,GENESE
1/3/2024 9:00:00 PM,41.16,H Q
1/3/2024 9:00:00 PM,43.04,HUD VL
1/3/2024 9:00:00 PM,44.25,LONGIL
1/3/2024 9:00:00 PM,42.13,MHK VL
1/3/2024 9:00:00 PM,43.2,MILLWD
1/3/2024 9:00:00 PM,57.81,N.Y.C.
1/3/2024 9:00:00 PM,41.92,NORTH
1/3/2024 9:00:00 PM,42.51,NPX
1/3/2024 9:00:00 PM,35.41,O H
1/3/2024 9:00:00 PM,39.8,PJM
1/3/2024 9:00:00 PM,36.85,WEST
1/3/2024 10:00:00 PM,39.08,CAPITL
1/3/2024 10:00:00 PM,36.83,CENTRL
1/3/2024 10:00:00 PM,39.75,DUNWOD
1/3/2024 10:00:00 PM,35.1,GENESE
1/3/2024 10:00:00 PM,37.95,H Q
1/3/2024 10:00:00 PM,39.53,HUD VL
1/3/2024 10:00:00 PM,40.7,LONGIL
1/3/2024 10:00:00 PM,38.71,MHK VL
1/3/2024 10:00:00 PM,39.68,MILLWD
1/3/2024 10:00:00 PM,41.11,N.Y.C.
1/3/2024 10:00:00 PM,38.6,NORTH
1/3/2024 10:00:00 PM,37.04,NPX
1/3/2024 10:00:00 PM,33.15,O H
1/3/2024 10:00:00 PM,36.87,PJM
1/3/2024 10:00:00 PM,34.51,WEST
1/3/2024 11:00:00 PM,41.95,CAPITL
1/3/2024 11:00:00 PM,39.69,CENTRL
1/3/2024 11:00:00 PM,42.48,DUNWOD
1/3/2024 11:00:00 PM,38.19,GENESE
1/3/2024 11:00:00 PM,40.94,H Q
1/3/2024 11:00:00 PM,42.32,HUD VL
1/3/2024 11:00:00 PM,43.29,LONGIL
1/3/2024 11:00:00 PM,41.59,MHK VL
1/3/2024 11:00:00 PM,42.4,MILLWD
1/3/2024 11:00:00 PM,42.6,N.Y.C.
1/3/2024 11:00:00 PM,41.71,NORTH
1/3/2024 11:00:00 PM,41.18,NPX
1/3/2024 11:00:00 PM,36.48,O H
1/3/2024 11:00:00 PM,40.09,PJM
1/3/2024 11:00:00 PM,37.78,WEST
1/4/2024 12:00:00 AM,43.26,CAPITL
1/4/2024 12:00:00 AM,41.05,CENTRL
1/4/2024 12:00:00 AM,43.5,DUNWOD
1/4/2024 12:00:00 AM,39.49,GENESE
1/4/2024 12:00:00 AM,42.29,H Q
1/4/2024 12:00:00 AM,43.37,HUD VL
1/4/2024 12:00:00 AM,44.08,LONGIL
1/4/2024 12:00:00 AM,42.96,MHK VL
1/4/2024 12:00:00 AM,43.45,MILLWD
1/4/2024 12:00:00 AM,43.58,N.Y.C.
1/4/2024 12:00:00 AM,43.3,NORTH
1/4/2024 12:00:00 AM,43.16,NPX
1/4/2024 12:00:00 AM,37.9,O H
1/4/2024 12:00:00 AM,41.25,PJM
1/4/2024 12:00:00 AM,39.21,WEST
1/4/2024 1:00:00 AM,40.44,CAPITL
1/4/2024 1:00:00 AM,38.18,CENTRL
